GDAY_DS,T_ID,P_ID,TB_SC,BF,PA-AB,AB,HIT,H1,H2,H3,HR,SB_SR,KK,WP,SLG,BABIP,KK9,BB9,INN2,ER
2020-06-28,LT,63512.0,B,6.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,3
2020-06-30,LT,63512.0,T,22.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,27.0,27.0,6,0
2020-07-11,LT,63512.0,B,24.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,4.5,0.0,3,0
2020-07-16,LT,63512.0,B,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,3,2
2020-07-18,LT,63512.0,T,28.0,0.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,2,0
2018-03-25,LT,63543.0,T,14.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.75,0.0,6,0
2018-03-29,LT,63543.0,T,18.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.25,9.0,0.0,1,0
2018-03-31,LT,63543.0,B,12.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,27.0,4,3
2018-04-03,LT,63543.0,T,36.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,13.5,20.25,3,0
2018-04-06,LT,63543.0,B,22.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.5,18.0,9.0,3,0
2018-04-11,LT,63543.0,B,15.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,9.0,9.0,3,0
2018-04-12,LT,63543.0,B,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2,0
2018-04-13,LT,63543.0,T,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2018-04-17,LT,63543.0,B,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,27.0,7,1
2018-04-18,LT,63543.0,B,38.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.3333333333333333,15.428571428571427,0.0,1,0
2018-04-21,LT,63543.0,B,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
2018-04-22,LT,63543.0,B,45.0,2.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2857142857142857,3.8571428571428568,7.7142857142857135,5,0
2018-04-26,LT,63543.0,T,26.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4,5.4,0.0,3,1
2018-05-02,LT,63543.0,B,26.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,9.0,0.0,9,3
2018-05-25,LT,63543.0,T,44.0,2.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,3.0,6.0,3,0
2018-05-30,LT,63543.0,B,15.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3,0
2018-05-31,LT,63543.0,B,13.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,3,0
2018-06-01,LT,63543.0,B,20.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,9.0,9.0,5,0
2018-06-05,LT,63543.0,T,19.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.25,10.8,0.0,6,0
2018-06-07,LT,63543.0,T,17.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,4.5,0.0,3,0
2018-06-08,LT,63543.0,B,14.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5,1
2018-06-12,LT,63543.0,B,30.0,1.0,7.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.4,10.8,5.4,3,2
2018-06-14,LT,63543.0,B,31.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,9.0,18.0,3,1
2018-06-17,LT,63543.0,T,20.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.0,0.0,3,1
2018-06-20,LT,63543.0,T,19.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.75,18.0,0.0,3,0
2018-06-21,LT,63543.0,T,22.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,27.0,3,0
2018-06-24,LT,63543.0,T,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,3,0
2018-06-27,LT,63543.0,B,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,3,0
2018-06-28,LT,63543.0,B,30.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,18.0,18.0,4,0
2018-06-30,LT,63543.0,T,14.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,13.5,0.0,2,2
2018-07-04,LT,63543.0,B,20.0,0.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,3,0
2018-07-05,LT,63543.0,B,10.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,9.0,0.0,3,0
2018-07-11,LT,63543.0,T,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,3,1
2018-07-17,LT,63543.0,T,12.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0
2018-07-21,LT,63543.0,B,22.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,18.0,3,0
2018-07-22,LT,63543.0,B,15.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,0
2018-07-24,LT,63543.0,B,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.5,0.0,3,0
2018-07-27,LT,63543.0,T,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
2018-07-28,LT,63543.0,T,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2018-07-29,LT,63543.0,T,19.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,9.0,0.0,3,0
2018-08-02,LT,63543.0,T,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,4,0
2018-08-07,LT,63543.0,B,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20.25,0.0,3,0
2018-08-08,LT,63543.0,B,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,6,0
2018-08-12,LT,63543.0,T,23.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.5,4.5,3,0
2018-08-14,LT,63543.0,B,16.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,4,2
2018-08-16,LT,63543.0,B,26.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,6.75,0.0,3,0
2018-09-04,LT,63543.0,T,21.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,18.0,2,1
2018-09-07,LT,63543.0,B,17.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,27.0,0.0,4,1
2018-09-14,LT,63543.0,B,32.0,1.0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.5714285714285714,6.75,6.75,8,0
2018-09-15,LT,63543.0,B,29.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.125,0.0,5,1
2018-09-18,LT,63543.0,T,29.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,16.2,5.4,4,0
2018-09-19,LT,63543.0,T,24.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.25,6.75,0.0,3,0
2018-09-22,LT,63543.0,T,11.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,3,2
2018-09-23,LT,63543.0,T,16.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,9.0,0.0,3,0
2018-09-25,LT,63543.0,B,20.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,18.0,18.0,3,0
2018-09-26,LT,63543.0,B,17.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,9.0,0.0,3,2
2018-09-30,LT,63543.0,T,24.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,9.0,3,0
2018-10-02,LT,63543.0,T,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,27.0,0.0,2,1
2018-10-03,LT,63543.0,T,15.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,13.5,0.0,2,0
2018-10-04,LT,63543.0,T,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.5,0.0,4,0
2018-10-06,LT,63543.0,B,10.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3,0
2018-10-09,LT,63543.0,B,21.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,9.0,9.0,3,0
2018-10-11,LT,63543.0,T,14.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,2
2018-10-12,LT,63543.0,T,17.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,3,0
2019-03-24,LT,63543.0,B,16.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,4,1
2019-03-28,LT,63543.0,B,20.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.75,6.75,0,1
2019-03-31,LT,63543.0,T,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3,0
2019-04-02,LT,63543.0,T,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0
2019-04-03,LT,63543.0,T,16.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.5,6.75,3,0
2019-04-05,LT,63543.0,B,11.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,9.0,0.0,3,0
2019-04-06,LT,63543.0,B,21.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.6666666666666666,18.0,0.0,2,1
2019-04-11,LT,63543.0,B,12.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,3,2
2019-04-13,LT,63543.0,T,27.0,2.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.75,18.0,18.0,2,0
2019-04-16,LT,63543.0,B,18.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,27.0,13.5,3,0
2019-04-17,LT,63543.0,B,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,1,0
2019-04-19,LT,63543.0,B,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2,0
2019-04-20,LT,63543.0,B,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.5,0.0,1,2
2019-04-21,LT,63543.0,B,11.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,27.0,0.0,5,1
2019-04-24,LT,63543.0,T,25.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,10.8,0.0,2,1
2019-04-28,LT,63543.0,T,17.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,27.0,2,0
2019-04-30,LT,63543.0,B,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.5,0.0,6,0
2019-05-02,LT,63543.0,B,36.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.5,4.5,1,0
2019-05-05,LT,63543.0,B,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,2,0
2019-05-08,LT,63543.0,T,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.5,0.0,1,5
2019-05-11,LT,63543.0,T,19.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,27.0,54.0,6,0
2019-05-12,LT,63543.0,T,28.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.25,9.0,13.5,3,0
2019-05-15,LT,63543.0,B,17.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,27.0,0.0,3,0
2019-05-19,LT,63543.0,T,17.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,9.0,0.0,3,0
2019-05-22,LT,63543.0,T,19.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,4,0
2019-05-24,LT,63543.0,B,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.75,0.0,2,1
2019-05-25,LT,63543.0,B,22.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,40.5,5,0
2019-05-28,LT,63543.0,T,27.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4,10.8,0.0,1,2
2019-06-01,LT,63543.0,B,22.0,1.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,27.0,6,0
2019-06-04,LT,63543.0,B,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0,3
2019-06-05,LT,63543.0,B,15.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
2019-06-07,LT,63543.0,T,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0
2019-06-11,LT,63543.0,T,11.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,9.0,0.0,2,0
2019-06-12,LT,63543.0,T,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.5,13.5,4,2
2019-06-16,LT,63543.0,B,36.0,0.0,7.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.5,13.5,0.0,2,0
2019-06-20,LT,63543.0,T,23.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,27.0,13.5,3,1
2019-06-22,LT,63543.0,B,12.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,3,0
2019-06-25,LT,63543.0,B,29.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2,0
2019-06-28,LT,63543.0,T,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2019-07-02,LT,63543.0,T,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
2019-07-04,LT,63543.0,T,5.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,3,0
2020-05-06,LT,63543.0,T,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2020-05-07,LT,63543.0,T,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2020-05-08,LT,63543.0,B,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,3,1
2020-05-12,LT,63543.0,B,19.0,0.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.3333333333333333,9.0,0.0,4,0
2020-05-15,LT,63543.0,T,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20.25,0.0,3,0
2020-05-16,LT,63543.0,T,14.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3,0
2020-05-22,LT,63543.0,B,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,27.0,0.0,2,0
2020-05-24,LT,63543.0,B,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2020-05-26,LT,63543.0,B,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2020-05-28,LT,63543.0,B,24.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.75,6.75,3,0
2020-05-30,LT,63543.0,T,14.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,9.0,0.0,3,0
2020-05-31,LT,63543.0,T,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
2020-06-05,LT,63543.0,B,12.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,1,1
2020-06-07,LT,63543.0,B,20.0,0.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,27.0,0.0,3,0
2020-06-11,LT,63543.0,B,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,5,0
2020-06-12,LT,63543.0,T,19.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.4,0.0,3,0
2020-06-16,LT,63543.0,T,29.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,9.0,9.0,5,0
2020-06-17,LT,63543.0,T,19.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.4,5.4,6,0
2020-06-19,LT,63543.0,T,25.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,3,0
2020-06-28,LT,63543.0,B,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3
2020-06-30,LT,63543.0,T,29.0,1.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,10.8,5.4,3,2
2020-07-05,LT,63543.0,B,24.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,18.0,18.0,3,0
2020-07-07,LT,63543.0,T,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,27.0,0.0,4,0
2020-07-09,LT,63543.0,T,22.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3,0
2020-07-11,LT,63543.0,B,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,3,0
2020-07-16,LT,63543.0,B,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3,0
2020-07-18,LT,63543.0,T,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,3,0
2018-07-27,HT,63628.0,T,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4
2018-07-29,HT,63628.0,T,12.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1,0
2019-03-23,HT,63628.0,B,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,3,0
2019-03-27,HT,63628.0,B,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2
2019-03-28,HT,63628.0,B,18.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4,6.75,6.75,1,2
2019-03-30,HT,63628.0,T,25.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,54.0,2,0
2019-04-02,HT,63628.0,T,7.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,3,0
2019-04-05,HT,63628.0,B,27.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,1,0
2019-04-10,HT,63628.0,B,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
2019-04-11,HT,63628.0,B,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.5,13.5,2,0
2019-04-12,HT,63628.0,T,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,4,0
2019-04-14,HT,63628.0,T,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2019-04-16,HT,63628.0,T,6.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,4,0
2019-04-17,HT,63628.0,T,30.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.75,6.75,1,0
2019-04-19,HT,63628.0,B,7.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,3,0
2019-04-24,HT,63628.0,T,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
2019-04-26,HT,63628.0,T,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.5,0.0,2,0
2019-04-28,HT,63628.0,T,18.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,13.5,0.0,3,0
2019-04-30,HT,63628.0,B,29.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,9.0,0.0,3,0
2019-05-02,HT,63628.0,B,9.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,4,0
2019-05-03,HT,63628.0,T,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.75,0.0,3,0
2019-05-05,HT,63628.0,T,16.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3,0
2019-05-09,HT,63628.0,T,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
2019-05-11,HT,63628.0,B,22.0,0.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,3,1
2019-05-14,HT,63628.0,B,16.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,9.0,0.0,3,0
2019-05-16,HT,63628.0,B,15.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3,0
2019-05-19,HT,63628.0,T,14.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,9.0,0.0,2,0
2019-05-21,HT,63628.0,B,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2019-05-22,HT,63628.0,B,9.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,3,1
2019-05-24,HT,63628.0,B,13.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,9.0,0.0,6,0
2019-05-30,HT,63628.0,T,22.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.0,2,1
2019-06-02,HT,63628.0,B,18.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,13.5,3,2
